,True Pos,False Pos,False Neg,True Neg,Errors,Eficiency
4123,182,23.0,8,1179.0,1,97.77298850574712
4124,180,36.0,12,1165.0,0,96.55419956927494
4125,178,38.0,13,1163.0,1,96.33620689655173
4126,185,35.0,6,1166.0,1,97.05459770114942
4127,178,33.0,5,1177.0,0,97.27207465900933
4128,188,25.0,8,1170.0,2,97.62760603882099
4129,162,33.0,8,1189.0,1,97.05459770114942
4130,176,37.0,11,1169.0,0,96.55419956927494
4131,177,38.0,9,1168.0,1,96.62356321839081
4132,175,35.0,9,1173.0,1,96.83908045977012
4133,168,25.0,10,1190.0,0,97.48743718592965
4134,155,38.0,11,1188.0,1,96.47988505747126
4135,175,35.0,16,1167.0,0,96.33883704235463
4136,175,34.0,11,1173.0,0,96.76956209619526
4137,170,35.0,6,1181.0,1,97.05459770114942
4138,175,27.0,6,1184.0,1,97.62931034482759
4139,166,36.0,15,1176.0,0,96.33883704235463
4140,185,36.0,9,1162.0,1,96.76724137931035
4141,189,37.0,12,1154.0,1,96.47988505747126
4142,181,36.0,10,1165.0,1,96.69540229885058
4143,173,39.0,10,1170.0,1,96.47988505747126
4144,172,38.0,11,1172.0,0,96.4824120603015
4145,172,38.0,13,1169.0,1,96.33620689655173
4146,183,31.0,13,1165.0,1,96.83908045977012
4147,162,40.0,12,1178.0,1,96.26436781609196
4148,167,30.0,8,1188.0,0,97.27207465900933
4149,178,29.0,14,1172.0,0,96.91313711414213
4150,166,40.0,14,1173.0,0,96.12347451543431
4151,182,36.0,13,1162.0,0,96.4824120603015
4152,196,40.0,14,1143.0,0,96.12347451543431
4153,182,34.0,10,1166.0,1,96.83908045977012
4154,189,39.0,11,1153.0,1,96.4080459770115
4155,176,25.0,9,1182.0,1,97.5574712643678
4156,165,35.0,5,1186.0,2,97.12437095614665
4157,171,29.0,13,1179.0,1,96.98275862068965
4158,166,39.0,9,1178.0,1,96.55172413793103
4159,193,40.0,9,1150.0,1,96.47988505747126
4160,175,34.0,11,1172.0,1,96.76724137931035
4161,193,41.0,10,1149.0,0,96.33883704235463
4162,161,36.0,12,1184.0,0,96.55419956927494
4163,200,28.0,7,1158.0,0,97.48743718592965
4164,188,37.0,8,1159.0,1,96.76724137931035
4165,176,37.0,7,1173.0,0,96.8413496051687
4166,178,30.0,7,1177.0,1,97.3419540229885
4167,191,30.0,10,1160.0,2,97.12437095614665
4168,195,25.0,12,1160.0,1,97.3419540229885
4169,182,32.0,15,1162.0,2,96.62113587347233
4170,207,38.0,9,1138.0,1,96.62356321839081
4171,187,35.0,10,1161.0,0,96.76956209619526
4172,185,32.0,4,1172.0,0,97.4156496769562
4173,174,25.0,10,1184.0,0,97.48743718592965
4174,164,44.0,10,1175.0,0,96.12347451543431
4175,182,37.0,11,1162.0,1,96.55172413793103
4176,170,34.0,15,1174.0,0,96.4824120603015
4177,175,32.0,14,1171.0,1,96.69540229885058
4178,168,41.0,12,1170.0,2,96.18979151689432
4179,163,42.0,11,1176.0,1,96.1925287356322
4180,179,29.0,9,1176.0,0,97.27207465900933
4181,163,24.0,12,1193.0,1,97.41379310344827
4182,195,30.0,9,1158.0,1,97.19827586206897
4183,163,33.0,10,1187.0,0,96.91313711414213
4184,164,29.0,8,1192.0,0,97.34386216798278
4185,172,35.0,9,1176.0,1,96.83908045977012
4186,179,25.0,12,1176.0,1,97.3419540229885
4187,157,34.0,7,1194.0,1,97.05459770114942
4188,177,36.0,13,1166.0,1,96.47988505747126
4189,182,36.0,11,1163.0,1,96.62356321839081
4190,185,23.0,12,1173.0,0,97.48743718592965
4191,179,29.0,13,1171.0,1,96.98275862068965
4192,175,31.0,15,1172.0,0,96.69777458722182
4193,177,35.0,7,1174.0,0,96.98492462311557
4194,183,33.0,5,1171.0,1,97.27011494252874
4195,164,36.0,6,1187.0,0,96.98492462311557
4196,178,41.0,10,1162.0,2,96.33357296908699
4197,168,37.0,13,1175.0,0,96.41062455132807
4198,175,38.0,12,1167.0,1,96.4080459770115
4199,175,22.0,9,1186.0,1,97.77298850574712
4200,183,28.0,11,1170.0,1,97.19827586206897
4201,171,47.0,10,1164.0,1,95.90517241379311
4202,178,33.0,11,1171.0,0,96.8413496051687
4203,186,33.0,9,1163.0,2,96.98058950395398
4204,173,38.0,10,1171.0,1,96.55172413793103
4205,168,30.0,11,1184.0,0,97.05671213208902
4206,172,37.0,11,1172.0,1,96.55172413793103
4207,176,34.0,13,1169.0,1,96.62356321839081
4208,186,39.0,10,1157.0,1,96.47988505747126
4209,161,28.0,6,1198.0,0,97.5592246949031
4210,164,37.0,10,1182.0,0,96.62598707824839
4211,176,37.0,9,1171.0,0,96.69777458722182
4212,174,30.0,7,1182.0,0,97.34386216798278
4213,195,38.0,12,1147.0,1,96.4080459770115
4214,178,29.0,15,1170.0,1,96.83908045977012
4215,170,39.0,11,1173.0,0,96.41062455132807
4216,179,29.0,17,1167.0,1,96.69540229885058
4217,194,32.0,11,1156.0,0,96.91313711414213
4218,183,36.0,12,1162.0,0,96.55419956927494
4219,154,44.0,5,1189.0,1,96.47988505747126
4220,186,33.0,12,1162.0,0,96.76956209619526
4221,192,33.0,10,1158.0,0,96.91313711414213
4222,185,27.0,9,1171.0,1,97.41379310344827
4223,194,30.0,13,1155.0,1,96.91091954022988
4224,167,40.0,13,1173.0,0,96.19526202440775
4225,182,30.0,11,1170.0,0,97.05671213208902
4226,175,30.0,6,1182.0,0,97.4156496769562
4227,195,39.0,8,1151.0,0,96.62598707824839
4228,187,32.0,10,1164.0,0,96.98492462311557
4229,176,33.0,10,1173.0,1,96.91091954022988
4230,170,38.0,9,1175.0,1,96.62356321839081
4231,182,42.0,20,1148.0,1,95.54597701149426
4232,182,33.0,11,1166.0,1,96.83908045977012
4233,163,41.0,10,1178.0,1,96.33620689655173
4234,186,35.0,10,1161.0,1,96.76724137931035
4235,194,33.0,11,1155.0,0,96.8413496051687
4236,169,46.0,6,1172.0,0,96.26704953338118
4237,181,39.0,6,1167.0,0,96.76956209619526
4238,158,27.0,7,1200.0,1,97.5574712643678
4239,151,39.0,13,1190.0,0,96.26704953338118
4240,182,42.0,10,1158.0,1,96.26436781609196
4241,166,25.0,13,1188.0,1,97.27011494252874
4242,175,38.0,14,1165.0,1,96.26436781609196
4243,192,31.0,13,1157.0,0,96.8413496051687
4244,182,27.0,14,1169.0,1,97.05459770114942
4245,174,31.0,4,1184.0,0,97.48743718592965
4246,180,28.0,10,1174.0,1,97.27011494252874
4247,173,41.0,5,1174.0,0,96.69777458722182
4248,175,32.0,10,1176.0,0,96.98492462311557
4249,184,31.0,11,1166.0,1,96.98275862068965
4250,177,31.0,14,1171.0,0,96.76956209619526
4251,203,36.0,8,1146.0,0,96.8413496051687
4252,178,42.0,9,1164.0,0,96.33883704235463
4253,165,29.0,10,1188.0,1,97.19827586206897
4254,174,33.0,7,1179.0,0,97.12849964106246
4255,179,37.0,11,1166.0,0,96.55419956927494
4256,182,45.0,13,1153.0,0,95.83632447954056
4257,181,34.0,10,1167.0,1,96.83908045977012
4258,180,31.0,13,1169.0,0,96.8413496051687
4259,188,32.0,9,1164.0,0,97.05671213208902
4260,173,37.0,12,1170.0,1,96.47988505747126
4261,171,26.0,9,1187.0,0,97.48743718592965
4262,169,29.0,7,1187.0,1,97.41379310344827
4263,184,34.0,10,1164.0,1,96.83908045977012
4264,176,35.0,5,1177.0,0,97.12849964106246
4265,166,28.0,10,1189.0,0,97.27207465900933
4266,174,31.0,17,1171.0,0,96.55419956927494
4267,182,26.0,10,1175.0,0,97.4156496769562
4268,187,31.0,11,1163.0,1,96.98275862068965
4269,181,42.0,11,1158.0,1,96.1925287356322
4270,175,27.0,15,1176.0,0,96.98492462311557
4271,207,27.0,10,1149.0,0,97.34386216798278
4272,164,38.0,13,1177.0,1,96.33620689655173
4273,166,36.0,9,1182.0,0,96.76956209619526
4274,180,30.0,14,1169.0,0,96.8413496051687
4275,183,30.0,7,1172.0,1,97.3419540229885
4276,178,34.0,16,1165.0,0,96.41062455132807
4277,181,33.0,12,1167.0,0,96.76956209619526
4278,184,38.0,9,1162.0,0,96.62598707824839
4279,163,30.0,13,1187.0,0,96.91313711414213
4280,169,35.0,11,1178.0,0,96.69777458722182
4281,194,34.0,9,1155.0,1,96.91091954022988
4282,186,33.0,7,1167.0,0,97.12849964106246
4283,183,38.0,7,1164.0,1,96.76724137931035
4284,176,43.0,8,1166.0,0,96.33883704235463
4285,160,33.0,13,1187.0,0,96.69777458722182
4286,164,29.0,14,1185.0,1,96.91091954022988
4287,188,36.0,15,1154.0,0,96.33883704235463
4288,178,36.0,9,1170.0,0,96.76956209619526
4289,175,32.0,7,1179.0,0,97.20028715003589
4290,178,32.0,11,1172.0,0,96.91313711414213
4291,197,35.0,7,1153.0,1,96.98275862068965
4292,179,29.0,11,1174.0,0,97.12849964106246
4293,178,38.0,13,1164.0,0,96.33883704235463
4294,183,39.0,9,1162.0,0,96.55419956927494
4295,173,42.0,10,1167.0,1,96.26436781609196
4296,168,32.0,12,1181.0,0,96.8413496051687
4297,185,31.0,10,1166.0,1,97.05459770114942
4298,177,32.0,14,1170.0,0,96.69777458722182
4299,171,26.0,12,1183.0,1,97.27011494252874
4300,186,37.0,7,1163.0,0,96.8413496051687
4301,179,30.0,13,1170.0,1,96.91091954022988
4302,178,34.0,13,1166.0,2,96.62113587347233
4303,191,38.0,7,1157.0,0,96.76956209619526
4304,173,35.0,10,1174.0,1,96.76724137931035
4305,183,36.0,8,1166.0,0,96.8413496051687
4306,184,41.0,7,1161.0,0,96.55419956927494
4307,173,30.0,10,1180.0,0,97.12849964106246
4308,187,25.0,14,1166.0,1,97.19827586206897
4309,180,35.0,8,1170.0,0,96.91313711414213
4310,174,43.0,4,1171.0,1,96.62356321839081
4311,160,39.0,13,1180.0,1,96.26436781609196
4312,171,41.0,17,1164.0,0,95.83632447954056
4313,187,44.0,8,1153.0,1,96.26436781609196
4314,172,36.0,15,1170.0,0,96.33883704235463
4315,189,40.0,10,1154.0,0,96.41062455132807
4316,156,33.0,8,1196.0,0,97.05671213208902
4317,187,33.0,15,1158.0,0,96.55419956927494
4318,171,35.0,12,1175.0,0,96.62598707824839
4319,179,31.0,12,1170.0,1,96.91091954022988
4320,189,31.0,19,1154.0,0,96.41062455132807
4321,179,35.0,10,1168.0,1,96.76724137931035
4322,180,32.0,14,1166.0,1,96.69540229885058
4323,156,32.0,10,1194.0,1,96.98275862068965
4324,174,27.0,8,1184.0,0,97.48743718592965
4325,185,32.0,15,1161.0,0,96.62598707824839
4326,187,35.0,9,1162.0,0,96.8413496051687
4327,178,30.0,13,1172.0,0,96.91313711414213
4328,185,36.0,8,1162.0,2,96.83680805176132
4329,201,40.0,13,1138.0,1,96.1925287356322
4330,188,31.0,12,1160.0,2,96.90869877785767
4331,182,42.0,15,1154.0,0,95.908111988514
4332,175,35.0,5,1177.0,1,97.12643678160919
4333,174,34.0,7,1178.0,0,97.05671213208902
4334,184,32.0,7,1169.0,1,97.19827586206897
4335,197,29.0,4,1163.0,0,97.63101220387652
4336,170,29.0,15,1178.0,1,96.83908045977012
4337,172,38.0,13,1169.0,1,96.33620689655173
4338,167,29.0,8,1189.0,0,97.34386216798278
4339,174,39.0,12,1166.0,2,96.33357296908699
4340,178,29.0,14,1171.0,1,96.91091954022988
4341,180,30.0,9,1174.0,0,97.20028715003589
4342,170,38.0,8,1175.0,2,96.69302659956865
4343,164,41.0,17,1171.0,0,95.83632447954056
4344,185,33.0,14,1161.0,0,96.62598707824839
4345,178,32.0,14,1169.0,0,96.69777458722182
4346,182,35.0,13,1163.0,0,96.55419956927494
4347,175,27.0,11,1179.0,1,97.27011494252874
4348,180,42.0,16,1155.0,0,95.83632447954056
4349,169,39.0,11,1174.0,0,96.41062455132807
4350,168,40.0,10,1174.0,1,96.4080459770115
4351,187,39.0,11,1155.0,1,96.4080459770115
4352,174,25.0,7,1186.0,1,97.70114942528735
4353,165,39.0,13,1176.0,0,96.26704953338118
4354,202,24.0,9,1158.0,0,97.63101220387652
4355,188,37.0,8,1160.0,0,96.76956209619526
4356,172,41.0,16,1164.0,0,95.908111988514
4357,176,32.0,8,1176.0,1,97.12643678160919
4358,196,35.0,9,1153.0,0,96.8413496051687
4359,183,37.0,7,1166.0,0,96.8413496051687
4360,177,31.0,11,1173.0,1,96.98275862068965
4361,177,41.0,10,1163.0,2,96.33357296908699
4362,169,37.0,7,1180.0,0,96.8413496051687
4363,186,38.0,6,1163.0,0,96.8413496051687
4364,170,39.0,12,1170.0,2,96.33357296908699
4365,183,34.0,13,1162.0,1,96.62356321839081
4366,205,30.0,11,1147.0,0,97.05671213208902
4367,166,32.0,10,1184.0,1,96.98275862068965
4368,186,27.0,8,1172.0,0,97.48743718592965
4369,175,35.0,9,1174.0,0,96.8413496051687
4370,179,21.0,8,1184.0,1,97.91666666666666
4371,168,34.0,11,1179.0,1,96.76724137931035
4372,186,33.0,8,1166.0,0,97.05671213208902
4373,180,34.0,8,1171.0,0,96.98492462311557
4374,163,37.0,12,1181.0,0,96.4824120603015
4375,198,41.0,11,1141.0,2,96.26168224299066
4376,195,31.0,13,1154.0,0,96.8413496051687
4377,167,32.0,10,1183.0,1,96.98275862068965
4378,187,29.0,7,1170.0,0,97.4156496769562
4379,165,31.0,12,1185.0,0,96.91313711414213
4380,177,43.0,11,1162.0,0,96.12347451543431
4381,203,35.0,11,1143.0,1,96.69540229885058
4382,172,38.0,13,1170.0,0,96.33883704235463
4383,173,31.0,10,1178.0,1,97.05459770114942
4384,177,29.0,10,1177.0,0,97.20028715003589
4385,193,40.0,7,1153.0,0,96.62598707824839
4386,177,29.0,17,1170.0,0,96.69777458722182
4387,177,34.0,12,1170.0,0,96.69777458722182
4388,170,31.0,12,1180.0,0,96.91313711414213
4389,170,38.0,11,1174.0,0,96.4824120603015
4390,170,30.0,14,1178.0,1,96.83908045977012
4391,184,34.0,9,1166.0,0,96.91313711414213
4392,185,38.0,8,1161.0,1,96.69540229885058
4393,177,42.0,12,1161.0,1,96.12068965517241
4394,165,44.0,10,1174.0,0,96.12347451543431
4395,188,28.0,5,1172.0,0,97.63101220387652
4396,178,31.0,12,1171.0,1,96.91091954022988
4397,176,29.0,8,1179.0,1,97.3419540229885
4398,180,33.0,12,1168.0,0,96.76956209619526
4399,171,30.0,9,1182.0,1,97.19827586206897
4400,175,30.0,11,1177.0,0,97.05671213208902
4401,164,41.0,15,1171.0,2,95.97411933860532
4402,183,38.0,12,1160.0,0,96.41062455132807
4403,177,37.0,19,1160.0,0,95.97989949748744
4404,172,22.0,9,1188.0,2,97.77138749101366
4405,202,34.0,12,1143.0,2,96.69302659956865
4406,174,31.0,10,1178.0,0,97.05671213208902
4407,184,22.0,16,1170.0,1,97.27011494252874
4408,169,50.0,5,1169.0,0,96.05168700646087
4409,181,35.0,10,1167.0,0,96.76956209619526
4410,173,33.0,13,1173.0,1,96.69540229885058
4411,176,25.0,14,1178.0,0,97.20028715003589
4412,197,33.0,9,1153.0,1,96.98275862068965
4413,165,30.0,15,1183.0,0,96.76956209619526
4414,191,27.0,9,1165.0,1,97.41379310344827
4415,158,25.0,10,1200.0,0,97.48743718592965
4416,168,28.0,9,1188.0,0,97.34386216798278
4417,191,40.0,8,1153.0,1,96.55172413793103
4418,169,32.0,14,1178.0,0,96.69777458722182
4419,161,42.0,10,1180.0,0,96.26704953338118
4420,154,31.0,9,1198.0,1,97.12643678160919
4421,156,36.0,8,1192.0,1,96.83908045977012
4422,186,41.0,10,1156.0,0,96.33883704235463
4423,177,27.0,10,1179.0,0,97.34386216798278
4424,167,32.0,10,1184.0,0,96.98492462311557
4425,179,36.0,13,1165.0,0,96.4824120603015
4426,179,37.0,8,1169.0,0,96.76956209619526
4427,175,31.0,16,1171.0,0,96.62598707824839
4428,165,24.0,11,1193.0,0,97.48743718592965
4429,166,23.0,10,1194.0,0,97.63101220387652
4430,167,39.0,11,1176.0,0,96.41062455132807
4431,163,35.0,11,1182.0,2,96.69302659956865
4432,183,33.0,15,1161.0,1,96.55172413793103
4433,171,33.0,13,1176.0,0,96.69777458722182
4434,170,31.0,12,1180.0,0,96.91313711414213
4435,170,32.0,11,1179.0,1,96.91091954022988
4436,176,32.0,16,1168.0,1,96.55172413793103
4437,177,26.0,8,1181.0,1,97.5574712643678
4438,190,36.0,10,1156.0,1,96.69540229885058
4439,174,36.0,13,1169.0,1,96.47988505747126
4440,195,37.0,8,1153.0,0,96.76956209619526
4441,192,33.0,10,1158.0,0,96.91313711414213
4442,178,29.0,7,1178.0,1,97.41379310344827
4443,180,44.0,10,1158.0,1,96.12068965517241
4444,187,36.0,14,1156.0,0,96.41062455132807
4445,167,29.0,10,1186.0,1,97.19827586206897
4446,183,38.0,16,1156.0,0,96.12347451543431
4447,177,35.0,7,1174.0,0,96.98492462311557
4448,186,29.0,11,1167.0,0,97.12849964106246
4449,190,26.0,11,1164.0,2,97.34004313443566
4450,161,42.0,14,1176.0,0,95.97989949748744
4451,168,33.0,13,1178.0,1,96.69540229885058
4452,183,38.0,12,1160.0,0,96.41062455132807
4453,184,30.0,10,1168.0,1,97.12643678160919
4454,175,34.0,10,1174.0,0,96.8413496051687
4455,182,41.0,7,1161.0,2,96.54924514737598
4456,186,33.0,12,1161.0,1,96.76724137931035
4457,178,28.0,10,1175.0,2,97.26815240833932
4458,162,31.0,11,1188.0,1,96.98275862068965
4459,177,31.0,12,1172.0,1,96.91091954022988
4460,182,30.0,10,1170.0,1,97.12643678160919
4461,160,35.0,9,1188.0,1,96.83908045977012
4462,189,39.0,6,1159.0,0,96.76956209619526
4463,177,41.0,10,1164.0,1,96.33620689655173
4464,170,30.0,8,1185.0,0,97.27207465900933
4465,161,32.0,16,1183.0,1,96.55172413793103
4466,181,35.0,11,1166.0,0,96.69777458722182
4467,187,32.0,11,1163.0,0,96.91313711414213
4468,184,39.0,8,1162.0,0,96.62598707824839
4469,177,29.0,5,1181.0,1,97.5574712643678
4470,167,33.0,10,1182.0,1,96.91091954022988
4471,181,31.0,7,1174.0,0,97.27207465900933
4472,162,25.0,10,1196.0,0,97.48743718592965
4473,171,32.0,13,1176.0,1,96.76724137931035
4474,187,30.0,10,1166.0,0,97.12849964106246
4475,178,33.0,11,1170.0,1,96.83908045977012
4476,174,44.0,7,1168.0,0,96.33883704235463
4477,184,30.0,13,1165.0,1,96.91091954022988
4478,188,27.0,8,1169.0,1,97.48563218390804
4479,184,32.0,11,1166.0,0,96.91313711414213
4480,168,41.0,8,1175.0,1,96.47988505747126
4481,177,33.0,12,1171.0,0,96.76956209619526
4482,203,28.0,10,1151.0,1,97.27011494252874
4483,170,30.0,9,1182.0,2,97.19626168224299
4484,154,34.0,7,1197.0,1,97.05459770114942
4485,185,37.0,9,1161.0,1,96.69540229885058
4486,178,30.0,10,1174.0,1,97.12643678160919
4487,164,27.0,7,1194.0,1,97.5574712643678
4488,190,29.0,10,1162.0,2,97.19626168224299
4489,175,39.0,8,1169.0,2,96.62113587347233
4490,180,39.0,11,1162.0,1,96.4080459770115
4491,166,33.0,13,1181.0,0,96.69777458722182
4492,171,36.0,4,1180.0,2,97.12437095614665
4493,192,29.0,11,1161.0,0,97.12849964106246
4494,168,33.0,8,1183.0,1,97.05459770114942
4495,166,41.0,13,1172.0,1,96.12068965517241
4496,180,39.0,7,1166.0,1,96.69540229885058
4497,181,33.0,11,1168.0,0,96.8413496051687
4498,190,39.0,13,1151.0,0,96.26704953338118
4499,172,32.0,12,1177.0,0,96.8413496051687
4500,165,32.0,5,1191.0,0,97.34386216798278
4501,185,35.0,11,1161.0,1,96.69540229885058
4502,175,38.0,10,1170.0,0,96.55419956927494
4503,198,32.0,14,1149.0,0,96.69777458722182
4504,193,30.0,11,1159.0,0,97.05671213208902
4505,185,37.0,9,1161.0,1,96.69540229885058
4506,155,35.0,7,1195.0,1,96.98275862068965
4507,177,37.0,10,1169.0,0,96.62598707824839
4508,177,38.0,13,1165.0,0,96.33883704235463
4509,177,26.0,17,1173.0,0,96.91313711414213
4510,186,31.0,7,1168.0,1,97.27011494252874
4511,161,30.0,12,1189.0,1,96.98275862068965
4512,177,33.0,10,1173.0,0,96.91313711414213
4513,174,35.0,10,1174.0,0,96.76956209619526
4514,160,33.0,11,1189.0,0,96.8413496051687
4515,174,36.0,8,1175.0,0,96.8413496051687
4516,172,31.0,11,1178.0,1,96.98275862068965
4517,193,34.0,10,1154.0,2,96.83680805176132
4518,187,34.0,8,1164.0,0,96.98492462311557
4519,182,35.0,7,1169.0,0,96.98492462311557
4520,185,33.0,11,1162.0,2,96.83680805176132
4521,192,39.0,19,1142.0,1,95.83333333333334
4522,183,30.0,9,1171.0,0,97.20028715003589
4523,170,41.0,9,1172.0,1,96.4080459770115
4524,185,36.0,12,1159.0,1,96.55172413793103
4525,194,32.0,14,1152.0,1,96.69540229885058
4526,168,31.0,9,1185.0,0,97.12849964106246
4527,185,31.0,7,1170.0,0,97.27207465900933
4528,177,36.0,14,1166.0,0,96.41062455132807
4529,170,32.0,9,1182.0,0,97.05671213208902
4530,181,33.0,12,1167.0,0,96.76956209619526
4531,177,31.0,8,1177.0,0,97.20028715003589
4532,157,37.0,4,1195.0,0,97.05671213208902
4533,187,36.0,11,1159.0,0,96.62598707824839
4534,186,47.0,12,1147.0,1,95.76149425287356
4535,177,38.0,13,1164.0,1,96.33620689655173
4536,175,33.0,10,1175.0,0,96.91313711414213
4537,179,41.0,10,1162.0,1,96.33620689655173
4538,173,37.0,5,1177.0,1,96.98275862068965
4539,165,40.0,16,1172.0,0,95.97989949748744
4540,171,36.0,14,1171.0,1,96.4080459770115
4541,168,37.0,10,1177.0,1,96.62356321839081
4542,180,32.0,9,1171.0,1,97.05459770114942
4543,175,42.0,11,1164.0,1,96.1925287356322
4544,169,38.0,8,1178.0,0,96.69777458722182
4545,182,29.0,13,1169.0,0,96.98492462311557
4546,163,30.0,10,1189.0,1,97.12643678160919
4547,177,39.0,5,1171.0,1,96.83908045977012
4548,180,28.0,8,1176.0,1,97.41379310344827
4549,168,39.0,14,1172.0,0,96.19526202440775
4550,173,39.0,10,1170.0,1,96.47988505747126
4551,187,26.0,9,1171.0,0,97.48743718592965
4552,173,32.0,10,1177.0,1,96.98275862068965
4553,180,37.0,9,1167.0,0,96.69777458722182
4554,169,33.0,12,1178.0,1,96.76724137931035
4555,185,29.0,14,1165.0,0,96.91313711414213
4556,179,32.0,14,1167.0,1,96.69540229885058
4557,158,33.0,13,1189.0,0,96.69777458722182
4558,174,36.0,9,1174.0,0,96.76956209619526
4559,174,40.0,15,1163.0,1,96.04885057471265
4560,173,37.0,15,1168.0,0,96.26704953338118
4561,179,38.0,13,1163.0,0,96.33883704235463
4562,169,29.0,10,1184.0,1,97.19827586206897
4563,191,32.0,11,1159.0,0,96.91313711414213
4564,188,33.0,6,1166.0,0,97.20028715003589
4565,191,39.0,6,1157.0,0,96.76956209619526
4566,165,32.0,8,1188.0,0,97.12849964106246
4567,195,21.0,6,1169.0,2,98.058950395399
4568,174,28.0,9,1182.0,0,97.34386216798278
4569,187,33.0,13,1160.0,0,96.69777458722182
4570,185,40.0,13,1155.0,0,96.19526202440775
4571,161,33.0,9,1190.0,0,96.98492462311557
4572,171,35.0,11,1176.0,0,96.69777458722182
4573,159,26.0,7,1201.0,0,97.63101220387652
4574,191,33.0,16,1153.0,0,96.4824120603015
4575,185,29.0,11,1168.0,0,97.12849964106246
4576,185,32.0,11,1164.0,1,96.91091954022988
4577,170,30.0,9,1183.0,1,97.19827586206897
4578,179,37.0,15,1162.0,0,96.26704953338118
4579,170,28.0,12,1183.0,0,97.12849964106246
4580,188,30.0,11,1163.0,1,97.05459770114942
4581,177,33.0,12,1171.0,0,96.76956209619526
4582,161,39.0,10,1183.0,0,96.4824120603015
4583,199,41.0,12,1139.0,2,96.18979151689432
4584,185,23.0,14,1171.0,0,97.34386216798278
4585,204,27.0,8,1153.0,1,97.48563218390804
4586,181,45.0,10,1157.0,0,96.05168700646087
4587,186,50.0,10,1147.0,0,95.69274946159368
4588,170,36.0,13,1173.0,1,96.47988505747126
4589,183,37.0,11,1162.0,0,96.55419956927494
4590,188,35.0,9,1161.0,0,96.8413496051687
4591,172,40.0,9,1170.0,2,96.47735442127966
4592,186,32.0,12,1161.0,2,96.83680805176132
4593,179,35.0,10,1169.0,0,96.76956209619526
4594,173,31.0,5,1184.0,0,97.4156496769562
4595,170,30.0,11,1181.0,1,97.05459770114942
4596,163,36.0,8,1185.0,1,96.83908045977012
4597,175,34.0,7,1176.0,1,97.05459770114942
4598,171,40.0,9,1172.0,1,96.47988505747126
4599,164,38.0,16,1174.0,1,96.12068965517241
4600,182,38.0,11,1161.0,1,96.47988505747126
4601,188,36.0,8,1161.0,0,96.8413496051687
4602,177,31.0,17,1168.0,0,96.55419956927494
4603,178,37.0,13,1164.0,1,96.4080459770115
4604,188,36.0,9,1160.0,0,96.76956209619526
4605,183,37.0,7,1165.0,1,96.83908045977012
4606,177,27.0,10,1178.0,1,97.3419540229885
4607,165,31.0,10,1186.0,1,97.05459770114942
4608,183,32.0,10,1168.0,0,96.98492462311557
4609,198,26.0,11,1158.0,0,97.34386216798278
4610,177,34.0,11,1170.0,1,96.76724137931035
4611,178,34.0,13,1168.0,0,96.62598707824839
4612,179,38.0,11,1165.0,0,96.4824120603015
4613,168,37.0,9,1178.0,1,96.69540229885058
4614,165,38.0,15,1175.0,0,96.19526202440775
4615,182,32.0,8,1170.0,1,97.12643678160919
4616,180,37.0,10,1165.0,1,96.62356321839081
4617,190,39.0,5,1158.0,1,96.83908045977012
4618,169,39.0,9,1175.0,1,96.55172413793103
4619,190,23.0,16,1164.0,0,97.20028715003589
4620,185,35.0,14,1158.0,1,96.47988505747126
4621,177,30.0,12,1174.0,0,96.98492462311557
4622,174,45.0,13,1161.0,0,95.83632447954056
4623,172,39.0,11,1171.0,0,96.41062455132807
4624,165,38.0,13,1177.0,0,96.33883704235463
4625,182,36.0,8,1166.0,1,96.83908045977012
4626,165,32.0,8,1188.0,0,97.12849964106246
4627,180,22.0,12,1179.0,0,97.5592246949031
4628,161,38.0,6,1187.0,1,96.83908045977012
4629,157,33.0,7,1196.0,0,97.12849964106246
4630,166,51.0,7,1169.0,0,95.83632447954056
4631,189,39.0,5,1159.0,1,96.83908045977012
4632,178,31.0,14,1169.0,1,96.76724137931035
4633,202,32.0,10,1148.0,1,96.98275862068965
4634,172,33.0,13,1174.0,1,96.69540229885058
4635,167,21.0,11,1193.0,1,97.70114942528735
4636,191,30.0,6,1166.0,0,97.4156496769562
4637,172,32.0,5,1184.0,0,97.34386216798278
4638,186,35.0,11,1161.0,0,96.69777458722182
4639,169,31.0,6,1187.0,0,97.34386216798278
4640,170,38.0,10,1174.0,1,96.55172413793103
4641,178,43.0,10,1161.0,1,96.1925287356322
4642,173,33.0,14,1173.0,0,96.62598707824839
4643,185,28.0,7,1172.0,1,97.48563218390804
4644,185,44.0,10,1153.0,1,96.12068965517241
4645,166,40.0,6,1181.0,0,96.69777458722182
4646,176,30.0,11,1176.0,0,97.05671213208902
4647,185,37.0,9,1162.0,0,96.69777458722182
4648,164,40.0,14,1175.0,0,96.12347451543431
4649,181,41.0,12,1159.0,0,96.19526202440775
4650,181,36.0,13,1163.0,0,96.4824120603015
4651,179,26.0,8,1179.0,1,97.5574712643678
4652,186,35.0,13,1159.0,0,96.55419956927494
4653,161,40.0,9,1183.0,0,96.4824120603015
4654,182,31.0,13,1167.0,0,96.8413496051687
4655,179,31.0,13,1170.0,0,96.8413496051687
4656,174,30.0,5,1184.0,0,97.48743718592965
4657,165,32.0,11,1185.0,0,96.91313711414213
4658,178,35.0,8,1171.0,1,96.91091954022988
4659,172,32.0,9,1180.0,0,97.05671213208902
